gene	spkg_name	filepath	description
phrog_224	phrog_224	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_224.hmm	single strand DNA binding protein
phrog_225	phrog_225	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_225.hmm	clamp loader of DNA polymerase
phrog_226	phrog_226	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_226.hmm	minor tail protein
phrog_227	phrog_227	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_227.hmm	tail sheath stabilizer
phrog_229	phrog_229	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_229.hmm	MazG-like pyrophosphatase
phrog_230	phrog_230	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_230.hmm	baseplate tail tube cap
phrog_231	phrog_231	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_231.hmm	UvsY-like recombination mediator
phrog_232	phrog_232	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_232.hmm	baseplate wedge subunit
phrog_233	phrog_233	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_233.hmm	head scaffolding protein
phrog_236	phrog_236	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_236.hmm	nucleotide kinase
phrog_237	phrog_237	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_237.hmm	head scaffolding protein
phrog_238	phrog_238	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_238.hmm	major tail protein
phrog_239	phrog_239	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_239.hmm	DNA primase/helicase
phrog_240	phrog_240	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_240.hmm	head protein
phrog_241	phrog_241	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_241.hmm	head morphogenesis
phrog_242	phrog_242	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_242.hmm	translation repressor
phrog_243	phrog_243	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_243.hmm	DnaB-like replicative helicase
phrog_244	phrog_244	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_244.hmm	RusA-like Holliday junction resolvase
phrog_246	phrog_246	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_246.hmm	NinI-like serine-threonine phosphatase
phrog_247	phrog_247	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_247.hmm	major head protein
phrog_252	phrog_252	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_252.hmm	Bet-like ssDNA annealing protein
phrog_253	phrog_253	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_253.hmm	Mu Gam-like end protection
phrog_255	phrog_255	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_255.hmm	exonuclease
phrog_256	phrog_256	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_256.hmm	DNA helicase
phrog_257	phrog_257	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_257.hmm	minor tail protein
phrog_258	phrog_258	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_258.hmm	virulence associated
phrog_260	phrog_260	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_260.hmm	Bor-like outer membrane protein
phrog_261	phrog_261	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_261.hmm	baseplate wedge subunit
phrog_262	phrog_262	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_262.hmm	DNA polymerase
phrog_263	phrog_263	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_263.hmm	holin
phrog_264	phrog_264	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_264.hmm	major head protein
phrog_265	phrog_265	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_265.hmm	replication initiation protein
phrog_267	phrog_267	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_267.hmm	major head protein
phrog_269	phrog_269	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_269.hmm	DNA helicase loader
phrog_270	phrog_270	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_270.hmm	replication initiation protein
phrog_274	phrog_274	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_274.hmm	DNA endonuclease V
phrog_277	phrog_277	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_277.hmm	replication initiation O-like
phrog_279	phrog_279	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_279.hmm	tail sheath
phrog_280	phrog_280	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_280.hmm	virion structural protein
phrog_283	phrog_283	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_283.hmm	major head protein
phrog_284	phrog_284	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_284.hmm	exonuclease
phrog_287	phrog_287	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_287.hmm	minor tail protein
phrog_289	phrog_289	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_289.hmm	GTP-binding domain
phrog_290	phrog_290	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_290.hmm	minor tail protein
phrog_291	phrog_291	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_291.hmm	endolysin
phrog_294	phrog_294	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_294.hmm	Kil protein for bacterial septation inhibition
phrog_295	phrog_295	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_295.hmm	tail fiber protein
phrog_297	phrog_297	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_297.hmm	holin
phrog_298	phrog_298	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_298.hmm	exonuclease
phrog_300	phrog_300	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_300.hmm	tail fiber protein
phrog_301	phrog_301	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_301.hmm	secreted protein
phrog_302	phrog_302	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_302.hmm	virion structural protein
phrog_305	phrog_305	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_305.hmm	tail length tape measure protein
phrog_306	phrog_306	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_306.hmm	minor head protein Ace-like
phrog_307	phrog_307	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_307.hmm	endonuclease VII
phrog_308	phrog_308	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_308.hmm	internal virion protein
phrog_309	phrog_309	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_309.hmm	terminase small subunit
phrog_312	phrog_312	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_312.hmm	Rz-like spanin
phrog_313	phrog_313	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_313.hmm	Tail assembly chaperone
phrog_314	phrog_314	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_314.hmm	homing endonuclease
phrog_315	phrog_315	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_315.hmm	endolysin
phrog_316	phrog_316	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_316.hmm	dihydrofolate reductase
phrog_317	phrog_317	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_317.hmm	endolysin
phrog_318	phrog_318	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_318.hmm	deoxyribonucleoside 5' monophosphate phosphatase
phrog_319	phrog_319	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_319.hmm	NinB/ Orf homologous recombination mediator
phrog_320	phrog_320	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_320.hmm	head closure Hc1
phrog_321	phrog_321	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_321.hmm	tail completion or Neck1 protein
phrog_324	phrog_324	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_324.hmm	head morphogenesis
phrog_325	phrog_325	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_325.hmm	Dda-like helicase
phrog_326	phrog_326	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_326.hmm	tail protein with endopeptidase domain
phrog_327	phrog_327	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_327.hmm	tail protein
phrog_328	phrog_328	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_328.hmm	head maturation protease
phrog_329	phrog_329	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_329.hmm	minor tail protein
phrog_330	phrog_330	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_330.hmm	tail assembly chaperone
phrog_332	phrog_332	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_332.hmm	head-tail adaptor
phrog_333	phrog_333	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_333.hmm	HNH endonuclease
phrog_334	phrog_334	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_334.hmm	major head protein
phrog_335	phrog_335	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_335.hmm	phosphatase
phrog_337	phrog_337	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_337.hmm	tail protein
phrog_338	phrog_338	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_338.hmm	HNH endonuclease
phrog_339	phrog_339	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_339.hmm	tail length tape measure protein
phrog_341	phrog_341	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_341.hmm	major tail protein
phrog_342	phrog_342	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_342.hmm	internal virion protein with endolysin domain
phrog_344	phrog_344	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_344.hmm	tail assembly chaperone
phrog_345	phrog_345	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_345.hmm	replication initiation O-like
phrog_346	phrog_346	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_346.hmm	minor tail protein
phrog_347	phrog_347	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_347.hmm	tail terminator
phrog_348	phrog_348	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_348.hmm	minor head protein
phrog_349	phrog_349	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_349.hmm	virion structural protein
phrog_350	phrog_350	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_350.hmm	tail protein
phrog_352	phrog_352	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_352.hmm	minor tail protein
phrog_355	phrog_355	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_355.hmm	nucleoside 2-deoxyribosyltransferase
phrog_356	phrog_356	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_356.hmm	minor tail protein
phrog_359	phrog_359	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_359.hmm	DNA methyltransferase
phrog_360	phrog_360	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_360.hmm	DNA primase
phrog_361	phrog_361	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_361.hmm	terminase small subunit
phrog_363	phrog_363	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_363.hmm	DNA methyltransferase
phrog_364	phrog_364	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_364.hmm	ribonucleoside reductase class II
phrog_365	phrog_365	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_365.hmm	tail protein
phrog_366	phrog_366	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_366.hmm	tail fiber protein
phrog_367	phrog_367	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_367.hmm	ribonucleotide reductase
phrog_370	phrog_370	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_370.hmm	terminase small subunit
phrog_371	phrog_371	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_371.hmm	major head protein
phrog_372	phrog_372	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_372.hmm	tail protein
phrog_374	phrog_374	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_374.hmm	HNH endonuclease
phrog_376	phrog_376	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_376.hmm	tail protein
phrog_378	phrog_378	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_378.hmm	single strand DNA binding protein
phrog_379	phrog_379	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_379.hmm	DNA binding protein
phrog_380	phrog_380	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_380.hmm	endolysin
phrog_381	phrog_381	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_381.hmm	tail fiber protein
phrog_382	phrog_382	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_382.hmm	minor tail protein with lysin activity
phrog_384	phrog_384	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_384.hmm	virion structural protein
phrog_387	phrog_387	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_387.hmm	neck protein
phrog_388	phrog_388	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_388.hmm	nucleotidyltransferase
phrog_389	phrog_389	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_389.hmm	tail protein XkdN-like
phrog_391	phrog_391	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_391.hmm	replication initiation O-like
phrog_392	phrog_392	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_392.hmm	metal-dependent hydrolase
phrog_393	phrog_393	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_393.hmm	tail assembly chaperone
phrog_394	phrog_394	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_394.hmm	tail protein
phrog_395	phrog_395	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_395.hmm	cytidyltransferase
phrog_396	phrog_396	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_396.hmm	minor tail protein
phrog_399	phrog_399	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_399.hmm	structural protein
phrog_400	phrog_400	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_400.hmm	tail protein
phrog_403	phrog_403	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_403.hmm	DNA polymerase exonuclease subunit
phrog_404	phrog_404	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_404.hmm	minor tail protein
phrog_405	phrog_405	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_405.hmm	DNA polymerase
phrog_412	phrog_412	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_412.hmm	exonuclease VIII
phrog_413	phrog_413	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_413.hmm	head protein
phrog_414	phrog_414	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_414.hmm	RNA polymerase
phrog_415	phrog_415	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_415.hmm	polynucleotide kinase
phrog_416	phrog_416	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_416.hmm	minor tail protein
phrog_418	phrog_418	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_418.hmm	internal virion protein
phrog_422	phrog_422	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_422.hmm	major head protein
phrog_423	phrog_423	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_423.hmm	endonuclease VII
phrog_426	phrog_426	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_426.hmm	terminase small subunit
phrog_428	phrog_428	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_428.hmm	replication initiation protein
phrog_429	phrog_429	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_429.hmm	DNA end protector
phrog_430	phrog_430	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_430.hmm	baseplate hub subunit and tail lysozyme
phrog_432	phrog_432	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_432.hmm	Hsp20 heat shock protein
phrog_434	phrog_434	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_434.hmm	RecE-like recombination exonuclease
phrog_435	phrog_435	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_435.hmm	endolysin
phrog_437	phrog_437	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_437.hmm	virion structural protein
phrog_438	phrog_438	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_438.hmm	baseplate wedge subunit
phrog_440	phrog_440	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_440.hmm	transaldolase
phrog_441	phrog_441	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_441.hmm	tail assembly chaperone
phrog_442	phrog_442	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_442.hmm	head-tail adaptor
phrog_443	phrog_443	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_443.hmm	holin
phrog_445	phrog_445	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_445.hmm	terminase small subunit
phrog_446	phrog_446	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_446.hmm	tail protein
phrog_447	phrog_447	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_447.hmm	NAD synthetase
phrog_448	phrog_448	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_448.hmm	nicotinamide phosphoribosyl transferase
phrog_449	phrog_449	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_449.hmm	head-tail adaptor
phrog_452	phrog_452	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_452.hmm	endonuclease
phrog_453	phrog_453	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_453.hmm	replication initiation protein
phrog_454	phrog_454	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_454.hmm	tail fiber protein
phrog_456	phrog_456	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_456.hmm	Rz-like spanin
phrog_457	phrog_457	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_457.hmm	tail protein
phrog_458	phrog_458	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_458.hmm	protease
phrog_459	phrog_459	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_459.hmm	peptidase
phrog_460	phrog_460	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_460.hmm	head closure Hc2
phrog_462	phrog_462	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_462.hmm	lipoprotein
phrog_465	phrog_465	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_465.hmm	endolysin
phrog_466	phrog_466	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_466.hmm	exonuclease
phrog_469	phrog_469	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_469.hmm	tail protein
phrog_471	phrog_471	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_471.hmm	methylamine utilization
phrog_473	phrog_473	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_473.hmm	virion structural protein
phrog_474	phrog_474	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_474.hmm	phosphofructokinase
phrog_476	phrog_476	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_476.hmm	major tail protein
phrog_477	phrog_477	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_477.hmm	head-tail adaptor Ad1
phrog_486	phrog_486	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_486.hmm	virion structural protein
phrog_489	phrog_489	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_489.hmm	endolysin
phrog_490	phrog_490	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_490.hmm	portal protein
phrog_491	phrog_491	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_491.hmm	Mu Gam-like end protection
phrog_493	phrog_493	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_493.hmm	head-tail adaptor Ad1
phrog_496	phrog_496	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_496.hmm	tail fiber protein
phrog_498	phrog_498	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_498.hmm	DNA methyltransferase
phrog_501	phrog_501	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_501.hmm	head closure Hc1
phrog_505	phrog_505	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_505.hmm	polynucleotide kinase
phrog_508	phrog_508	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_508.hmm	tail assembly chaperone
phrog_509	phrog_509	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_509.hmm	terminase small subunit
phrog_510	phrog_510	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_510.hmm	DNA primase
phrog_511	phrog_511	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_511.hmm	internal virion protein
phrog_514	phrog_514	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_514.hmm	major head protein
phrog_515	phrog_515	/mnt/hpccs01/work/microbiome/msingle/rossenzhao/phrogs_v4.1/hmms/phrog_515.hmm	PetE plastocyanine
