tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
g__Leclercia,f__Enterobacteriaceae,genus,g__Leclercia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Leclercia,
s__Leclercia_adecarboxylata,g__Leclercia,species,s__Leclercia_adecarboxylata,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Leclercia,s__Leclercia_adecarboxylata
p__Verrucomicrobia,d__Bacteria,phylum,p__Verrucomicrobia,Root,d__Bacteria,p__Verrucomicrobia,,,,,
c__[Methylacidiphilales],p__Verrucomicrobia,class,c__[Methylacidiphilales],Root,d__Bacteria,p__Verrucomicrobia,c__[Methylacidiphilales],,,,
o__Methylacidiphilales,c__[Methylacidiphilales],order,o__Methylacidiphilales,Root,d__Bacteria,p__Verrucomicrobia,c__[Methylacidiphilales],o__Methylacidiphilales,,,
f__Methylacidiphilaceae,o__Methylacidiphilales,family,f__Methylacidiphilaceae,Root,d__Bacteria,p__Verrucomicrobia,c__[Methylacidiphilales],o__Methylacidiphilales,f__Methylacidiphilaceae,,
g__Methylacidiphilum,f__Methylacidiphilaceae,genus,g__Methylacidiphilum,Root,d__Bacteria,p__Verrucomicrobia,c__[Methylacidiphilales],o__Methylacidiphilales,f__Methylacidiphilaceae,g__Methylacidiphilum,
s__Methylacidiphilum_fumariolicum,g__Methylacidiphilum,species,s__Methylacidiphilum_fumariolicum,Root,d__Bacteria,p__Verrucomicrobia,c__[Methylacidiphilales],o__Methylacidiphilales,f__Methylacidiphilaceae,g__Methylacidiphilum,s__Methylacidiphilum_fumariolicum
f__Alcanivoracaceae,o__Oceanospirillales,family,f__Alcanivoracaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,,
g__Alcanivorax,f__Alcanivoracaceae,genus,g__Alcanivorax,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,
s__Alcanivorax_pacificus,g__Alcanivorax,species,s__Alcanivorax_pacificus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae,g__Alcanivorax,s__Alcanivorax_pacificus
o__Rhodospirillales,c__Alphaproteobacteria,order,o__Rhodospirillales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,,,
f__Rhodospirillaceae,o__Rhodospirillales,family,f__Rhodospirillaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,,
g__Rhodospirillum,f__Rhodospirillaceae,genus,g__Rhodospirillum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodospirillum,
s__Rhodospirillum_photometricum,g__Rhodospirillum,species,s__Rhodospirillum_photometricum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Rhodospirillum,s__Rhodospirillum_photometricum
g__Dorea,f__Lachnospiraceae,genus,g__Dorea,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,
s__Dorea_sp._5-2,g__Dorea,species,s__Dorea_sp._5-2,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__Dorea_sp._5-2
o__Vibrionales,c__Gammaproteobacteria,order,o__Vibrionales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,,,
f__Vibrionaceae,o__Vibrionales,family,f__Vibrionaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,,
g__Vibrio,f__Vibrionaceae,genus,g__Vibrio,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,
s__Vibrio_genomosp._F6,g__Vibrio,species,s__Vibrio_genomosp._F6,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__Vibrio_genomosp._F6
f__Sphingobacteriaceae,o__Sphingobacteriales,family,f__Sphingobacteriaceae,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,,
g__Mucilaginibacter,f__Sphingobacteriaceae,genus,g__Mucilaginibacter,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,
s__Mucilaginibacter_frigoritolerans,g__Mucilaginibacter,species,s__Mucilaginibacter_frigoritolerans,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__Mucilaginibacter_frigoritolerans
g__Peptostreptococcus,f__Peptostreptococcaceae,genus,g__Peptostreptococcus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Peptostreptococcus,
s__Peptostreptococcus_stomatis,g__Peptostreptococcus,species,s__Peptostreptococcus_stomatis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Peptostreptococcus,s__Peptostreptococcus_stomatis
g__Gemmobacter,f__Rhodobacteraceae,genus,g__Gemmobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Gemmobacter,
s__Gemmobacter_caeni,g__Gemmobacter,species,s__Gemmobacter_caeni,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Gemmobacter,s__Gemmobacter_caeni
o__[gamma_proteobacterium_SCGC_AAA076-F14],c__Gammaproteobacteria,order,o__[gamma_proteobacterium_SCGC_AAA076-F14],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[gamma_proteobacterium_SCGC_AAA076-F14],,,
f__[gamma_proteobacterium_SCGC_AAA076-F14],o__[gamma_proteobacterium_SCGC_AAA076-F14],family,f__[gamma_proteobacterium_SCGC_AAA076-F14],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[gamma_proteobacterium_SCGC_AAA076-F14],f__[gamma_proteobacterium_SCGC_AAA076-F14],,
g__[gamma_proteobacterium_SCGC_AAA076-F14],f__[gamma_proteobacterium_SCGC_AAA076-F14],genus,g__[gamma_proteobacterium_SCGC_AAA076-F14],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[gamma_proteobacterium_SCGC_AAA076-F14],f__[gamma_proteobacterium_SCGC_AAA076-F14],g__[gamma_proteobacterium_SCGC_AAA076-F14],
s__gamma_proteobacterium_SCGC_AAA076-F14,g__[gamma_proteobacterium_SCGC_AAA076-F14],species,s__gamma_proteobacterium_SCGC_AAA076-F14,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[gamma_proteobacterium_SCGC_AAA076-F14],f__[gamma_proteobacterium_SCGC_AAA076-F14],g__[gamma_proteobacterium_SCGC_AAA076-F14],s__gamma_proteobacterium_SCGC_AAA076-F14
g__Zymophilus,f__Veillonellaceae,genus,g__Zymophilus,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Zymophilus,
s__Zymophilus_raffinosivorans,g__Zymophilus,species,s__Zymophilus_raffinosivorans,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Zymophilus,s__Zymophilus_raffinosivorans
s__Selenomonas_bovis,g__Selenomonas,species,s__Selenomonas_bovis,Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Selenomonas,s__Selenomonas_bovis
f__Alicyclobacillaceae,o__Bacillales,family,f__Alicyclobacillaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,,
g__Alicyclobacillus,f__Alicyclobacillaceae,genus,g__Alicyclobacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,
s__Alicyclobacillus_pohliae,g__Alicyclobacillus,species,s__Alicyclobacillus_pohliae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,s__Alicyclobacillus_pohliae
s__Lactobacillus_hamsteri,g__Lactobacillus,species,s__Lactobacillus_hamsteri,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_hamsteri
g__Pelistega,f__Alcaligenaceae,genus,g__Pelistega,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Pelistega,
s__Pelistega_sp._HM-7,g__Pelistega,species,s__Pelistega_sp._HM-7,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Pelistega,s__Pelistega_sp._HM-7
s__Lactobacillus_apodemi,g__Lactobacillus,species,s__Lactobacillus_apodemi,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_apodemi
s__Lactobacillus_gallinarum,g__Lactobacillus,species,s__Lactobacillus_gallinarum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_gallinarum
o__[Candidatus_Phaeomarinobacter],c__Alphaproteobacteria,order,o__[Candidatus_Phaeomarinobacter],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Candidatus_Phaeomarinobacter],,,
f__[Candidatus_Phaeomarinobacter],o__[Candidatus_Phaeomarinobacter],family,f__[Candidatus_Phaeomarinobacter],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Candidatus_Phaeomarinobacter],f__[Candidatus_Phaeomarinobacter],,
g__Candidatus_Phaeomarinobacter,f__[Candidatus_Phaeomarinobacter],genus,g__Candidatus_Phaeomarinobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Candidatus_Phaeomarinobacter],f__[Candidatus_Phaeomarinobacter],g__Candidatus_Phaeomarinobacter,
s__Candidatus_Phaeomarinobacter_ectocarpi,g__Candidatus_Phaeomarinobacter,species,s__Candidatus_Phaeomarinobacter_ectocarpi,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Candidatus_Phaeomarinobacter],f__[Candidatus_Phaeomarinobacter],g__Candidatus_Phaeomarinobacter,s__Candidatus_Phaeomarinobacter_ectocarpi
f__Clostridiales_Family_XIII._Incertae_Sedis,o__Clostridiales,family,f__Clostridiales_Family_XIII._Incertae_Sedis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII._Incertae_Sedis,,
g__Mogibacterium,f__Clostridiales_Family_XIII._Incertae_Sedis,genus,g__Mogibacterium,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII._Incertae_Sedis,g__Mogibacterium,
s__Mogibacterium_timidum,g__Mogibacterium,species,s__Mogibacterium_timidum,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII._Incertae_Sedis,g__Mogibacterium,s__Mogibacterium_timidum
g__[Lachnospiraceae_bacterium_28-4],f__Lachnospiraceae,genus,g__[Lachnospiraceae_bacterium_28-4],Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_28-4],
s__Lachnospiraceae_bacterium_28-4,g__[Lachnospiraceae_bacterium_28-4],species,s__Lachnospiraceae_bacterium_28-4,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Lachnospiraceae_bacterium_28-4],s__Lachnospiraceae_bacterium_28-4
f__Comamonadaceae,o__Burkholderiales,family,f__Comamonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,
g__Limnohabitans,f__Comamonadaceae,genus,g__Limnohabitans,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Limnohabitans,
s__Limnohabitans_sp._Rim28,g__Limnohabitans,species,s__Limnohabitans_sp._Rim28,Root,d__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Limnohabitans,s__Limnohabitans_sp._Rim28
g__Ruminococcus,f__Ruminococcaceae,genus,g__Ruminococcus,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,
s__Ruminococcus_lactaris,g__Ruminococcus,species,s__Ruminococcus_lactaris,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_lactaris
p__Tenericutes,d__Bacteria,phylum,p__Tenericutes,Root,d__Bacteria,p__Tenericutes,,,,,
c__Mollicutes,p__Tenericutes,class,c__Mollicutes,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,,,,
o__Mycoplasmatales,c__Mollicutes,order,o__Mycoplasmatales,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,,,
f__Mycoplasmataceae,o__Mycoplasmatales,family,f__Mycoplasmataceae,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,,
g__Mycoplasma,f__Mycoplasmataceae,genus,g__Mycoplasma,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,
s__Mycoplasma_ovipneumoniae,g__Mycoplasma,species,s__Mycoplasma_ovipneumoniae,Root,d__Bacteria,p__Tenericutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__Mycoplasma_ovipneumoniae
d__Archaea,Root,kingdom,d__Archaea,Root,d__Archaea,,,,,,
p__Crenarchaeota,d__Archaea,phylum,p__Crenarchaeota,Root,d__Archaea,p__Crenarchaeota,,,,,
c__Thermoprotei,p__Crenarchaeota,class,c__Thermoprotei,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,,,,
o__Thermoproteales,c__Thermoprotei,order,o__Thermoproteales,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,,,
f__Thermoproteaceae,o__Thermoproteales,family,f__Thermoproteaceae,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,,
g__Pyrobaculum,f__Thermoproteaceae,genus,g__Pyrobaculum,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Pyrobaculum,
s__Pyrobaculum_oguniense,g__Pyrobaculum,species,s__Pyrobaculum_oguniense,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Pyrobaculum,s__Pyrobaculum_oguniense
g__Haematobacter,f__Rhodobacteraceae,genus,g__Haematobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Haematobacter,
s__Haematobacter_missouriensis,g__Haematobacter,species,s__Haematobacter_missouriensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Haematobacter,s__Haematobacter_missouriensis
f__Bacteroidaceae,o__Bacteroidales,family,f__Bacteroidaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,,
g__Bacteroides,f__Bacteroidaceae,genus,g__Bacteroides,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,
s__Bacteroides_pyogenes,g__Bacteroides,species,s__Bacteroides_pyogenes,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides_pyogenes
c__[Candidatus_Chloracidobacterium],p__Acidobacteria,class,c__[Candidatus_Chloracidobacterium],Root,d__Bacteria,p__Acidobacteria,c__[Candidatus_Chloracidobacterium],,,,
o__[Candidatus_Chloracidobacterium],c__[Candidatus_Chloracidobacterium],order,o__[Candidatus_Chloracidobacterium],Root,d__Bacteria,p__Acidobacteria,c__[Candidatus_Chloracidobacterium],o__[Candidatus_Chloracidobacterium],,,
f__[Candidatus_Chloracidobacterium],o__[Candidatus_Chloracidobacterium],family,f__[Candidatus_Chloracidobacterium],Root,d__Bacteria,p__Acidobacteria,c__[Candidatus_Chloracidobacterium],o__[Candidatus_Chloracidobacterium],f__[Candidatus_Chloracidobacterium],,
g__Candidatus_Chloracidobacterium,f__[Candidatus_Chloracidobacterium],genus,g__Candidatus_Chloracidobacterium,Root,d__Bacteria,p__Acidobacteria,c__[Candidatus_Chloracidobacterium],o__[Candidatus_Chloracidobacterium],f__[Candidatus_Chloracidobacterium],g__Candidatus_Chloracidobacterium,
s__Candidatus_Chloracidobacterium_thermophilum,g__Candidatus_Chloracidobacterium,species,s__Candidatus_Chloracidobacterium_thermophilum,Root,d__Bacteria,p__Acidobacteria,c__[Candidatus_Chloracidobacterium],o__[Candidatus_Chloracidobacterium],f__[Candidatus_Chloracidobacterium],g__Candidatus_Chloracidobacterium,s__Candidatus_Chloracidobacterium_thermophilum
o__[Polymorphum_gilvum],c__Alphaproteobacteria,order,o__[Polymorphum_gilvum],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Polymorphum_gilvum],,,
f__[Polymorphum_gilvum],o__[Polymorphum_gilvum],family,f__[Polymorphum_gilvum],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Polymorphum_gilvum],f__[Polymorphum_gilvum],,
g__[Polymorphum_gilvum],f__[Polymorphum_gilvum],genus,g__[Polymorphum_gilvum],Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Polymorphum_gilvum],f__[Polymorphum_gilvum],g__[Polymorphum_gilvum],
s__Polymorphum_gilvum,g__[Polymorphum_gilvum],species,s__Polymorphum_gilvum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__[Polymorphum_gilvum],f__[Polymorphum_gilvum],g__[Polymorphum_gilvum],s__Polymorphum_gilvum
o__Coriobacteriales,c__Actinobacteria,order,o__Coriobacteriales,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,,,
f__Coriobacteriaceae,o__Coriobacteriales,family,f__Coriobacteriaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,,
g__Enterorhabdus,f__Coriobacteriaceae,genus,g__Enterorhabdus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Enterorhabdus,
s__Enterorhabdus_mucosicola,g__Enterorhabdus,species,s__Enterorhabdus_mucosicola,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Enterorhabdus,s__Enterorhabdus_mucosicola
o__Xanthomonadales,c__Gammaproteobacteria,order,o__Xanthomonadales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,,,
f__Xanthomonadaceae,o__Xanthomonadales,family,f__Xanthomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,,
g__Pseudoxanthomonas,f__Xanthomonadaceae,genus,g__Pseudoxanthomonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,
s__Pseudoxanthomonas_spadix,g__Pseudoxanthomonas,species,s__Pseudoxanthomonas_spadix,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__Pseudoxanthomonas_spadix
o__Rickettsiales,c__Alphaproteobacteria,order,o__Rickettsiales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,,,
f__Rickettsiaceae,o__Rickettsiales,family,f__Rickettsiaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,,
g__Rickettsia,f__Rickettsiaceae,genus,g__Rickettsia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,
s__Rickettsia_honei,g__Rickettsia,species,s__Rickettsia_honei,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__Rickettsia_honei
g__Leuconostoc,f__Leuconostocaceae,genus,g__Leuconostoc,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,
s__Leuconostoc_fallax,g__Leuconostoc,species,s__Leuconostoc_fallax,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Leuconostocaceae,g__Leuconostoc,s__Leuconostoc_fallax
s__Lactobacillus_farciminis,g__Lactobacillus,species,s__Lactobacillus_farciminis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_farciminis
s__Lactobacillus_fructivorans,g__Lactobacillus,species,s__Lactobacillus_fructivorans,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_fructivorans
o__[marine_gamma_proteobacterium_HTCC2148],c__Gammaproteobacteria,order,o__[marine_gamma_proteobacterium_HTCC2148],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[marine_gamma_proteobacterium_HTCC2148],,,
f__[marine_gamma_proteobacterium_HTCC2148],o__[marine_gamma_proteobacterium_HTCC2148],family,f__[marine_gamma_proteobacterium_HTCC2148],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[marine_gamma_proteobacterium_HTCC2148],f__[marine_gamma_proteobacterium_HTCC2148],,
g__[marine_gamma_proteobacterium_HTCC2148],f__[marine_gamma_proteobacterium_HTCC2148],genus,g__[marine_gamma_proteobacterium_HTCC2148],Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[marine_gamma_proteobacterium_HTCC2148],f__[marine_gamma_proteobacterium_HTCC2148],g__[marine_gamma_proteobacterium_HTCC2148],
s__marine_gamma_proteobacterium_HTCC2148,g__[marine_gamma_proteobacterium_HTCC2148],species,s__marine_gamma_proteobacterium_HTCC2148,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__[marine_gamma_proteobacterium_HTCC2148],f__[marine_gamma_proteobacterium_HTCC2148],g__[marine_gamma_proteobacterium_HTCC2148],s__marine_gamma_proteobacterium_HTCC2148
g__Facklamia,f__Aerococcaceae,genus,g__Facklamia,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,
s__Facklamia_hominis,g__Facklamia,species,s__Facklamia_hominis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia,s__Facklamia_hominis
f__Porphyromonadaceae,o__Bacteroidales,family,f__Porphyromonadaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,,
g__Porphyromonas,f__Porphyromonadaceae,genus,g__Porphyromonas,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,
s__Porphyromonas_endodontalis,g__Porphyromonas,species,s__Porphyromonas_endodontalis,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas_endodontalis
f__Rikenellaceae,o__Bacteroidales,family,f__Rikenellaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,,
g__Alistipes,f__Rikenellaceae,genus,g__Alistipes,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,
s__Alistipes_indistinctus,g__Alistipes,species,s__Alistipes_indistinctus,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes_indistinctus
s__Helicobacter_cinaedi,g__Helicobacter,species,s__Helicobacter_cinaedi,Root,d__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter_cinaedi
f__Clostridiales_Family_XI._Incertae_Sedis,o__Clostridiales,family,f__Clostridiales_Family_XI._Incertae_Sedis,Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XI._Incertae_Sedis,,
