tax_id,parent_id,rank,tax_name,root,kingdom,phylum,class,order,family,genus,species
g__Pasteurella,f__Pasteurellaceae,genus,g__Pasteurella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Pasteurella,
s__breve,g__Bifidobacterium,species,s__breve,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__breve
g__Desulfobacter,f__Desulfobacteraceae,genus,g__Desulfobacter,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobacteraceae,g__Desulfobacter,
c__[Rhodothermi],p__Bacteroidetes,class,c__[Rhodothermi],Root,k__Bacteria,p__Bacteroidetes,c__[Rhodothermi],,,,
o__[Rhodothermales],c__[Rhodothermi],order,o__[Rhodothermales],Root,k__Bacteria,p__Bacteroidetes,c__[Rhodothermi],o__[Rhodothermales],,,
f__Rhodothermaceae,o__[Rhodothermales],family,f__Rhodothermaceae,Root,k__Bacteria,p__Bacteroidetes,c__[Rhodothermi],o__[Rhodothermales],f__Rhodothermaceae,,
g__Rhodothermus,f__Rhodothermaceae,genus,g__Rhodothermus,Root,k__Bacteria,p__Bacteroidetes,c__[Rhodothermi],o__[Rhodothermales],f__Rhodothermaceae,g__Rhodothermus,
g__Pontibacter,f__Cytophagaceae,genus,g__Pontibacter,Root,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Pontibacter,
s__fragilis,g__Bacteroides,species,s__fragilis,Root,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__fragilis
f__Nocardiaceae,o__Corynebacteriales,family,f__Nocardiaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,,
g__Rhodococcus,f__Nocardiaceae,genus,g__Rhodococcus,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,
g__Treponema,f__Spirochaetaceae,genus,g__Treponema,Root,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,
g__Sulfitobacter,f__Rhodobacteraceae,genus,g__Sulfitobacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,
s__yurii,g__Peptoclostridium,species,s__yurii,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__Peptoclostridium,s__yurii
f__Carnobacteriaceae,o__Lactobacillales,family,f__Carnobacteriaceae,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,,
s__japonicum,g__Bradyrhizobium,species,s__japonicum,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__japonicum
f__Halomonadaceae,o__Oceanospirillales,family,f__Halomonadaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,,
g__Halomonas,f__Halomonadaceae,genus,g__Halomonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,
g__Klebsiella,f__Enterobacteriaceae,genus,g__Klebsiella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Klebsiella,
s__oxytoca,g__Klebsiella,species,s__oxytoca,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Klebsiella,s__oxytoca
c__Opitutae,p__Verrucomicrobia,class,c__Opitutae,Root,k__Bacteria,p__Verrucomicrobia,c__Opitutae,,,,
o__Opitutales,c__Opitutae,order,o__Opitutales,Root,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,,,
f__Opitutaceae,o__Opitutales,family,f__Opitutaceae,Root,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,f__Opitutaceae,,
f__Chitinophagaceae,o__[Saprospirales],family,f__Chitinophagaceae,Root,k__Bacteria,p__Bacteroidetes,c__[Saprospirae],o__[Saprospirales],f__Chitinophagaceae,,
g__Sediminibacterium,f__Chitinophagaceae,genus,g__Sediminibacterium,Root,k__Bacteria,p__Bacteroidetes,c__[Saprospirae],o__[Saprospirales],f__Chitinophagaceae,g__Sediminibacterium,
f__Propionibacteriaceae,o__Propionibacteriales,family,f__Propionibacteriaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,,
g__Propionibacterium,f__Propionibacteriaceae,genus,g__Propionibacterium,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Propionibacterium,
g__Pantoea,f__Enterobacteriaceae,genus,g__Pantoea,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Pantoea,
g__Oligotropha,f__Bradyrhizobiaceae,genus,g__Oligotropha,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Oligotropha,
s__carboxidovorans,g__Oligotropha,species,s__carboxidovorans,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Oligotropha,s__carboxidovorans
g__Ochrobactrum,f__Brucellaceae,genus,g__Ochrobactrum,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Ochrobactrum,
f__Spirolinaceae,o__Chroococcales,family,f__Spirolinaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Chroococcales,f__Spirolinaceae,,
f__Pseudoalteromonadaceae,o__Alteromonadales,family,f__Pseudoalteromonadaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,,
g__Pseudoalteromonas,f__Pseudoalteromonadaceae,genus,g__Pseudoalteromonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,
o__Pseudanabaenales,c__Oxyphotobacteria,order,o__Pseudanabaenales,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Pseudanabaenales,,,
f__Pseudanabaenaceae,o__Pseudanabaenales,family,f__Pseudanabaenaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Pseudanabaenales,f__Pseudanabaenaceae,,
g__Pseudanabaena,f__Pseudanabaenaceae,genus,g__Pseudanabaena,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Pseudanabaenales,f__Pseudanabaenaceae,g__Pseudanabaena,
f__Brevibacteriaceae,o__Micrococcales,family,f__Brevibacteriaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,,
g__Brevibacterium,f__Brevibacteriaceae,genus,g__Brevibacterium,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,g__Brevibacterium,
s__abscessus_massiliense,g__Mycobacterium,species,s__abscessus_massiliense,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__abscessus_massiliense
s__sputigena,g__Selenomonas,species,s__sputigena,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Selenomonas,s__sputigena
g__Kocuria,f__Micrococcaceae,genus,g__Kocuria,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,
o__Nostocales,c__Oxyphotobacteria,order,o__Nostocales,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,,,
f__Nostocaceae,o__Nostocales,family,f__Nostocaceae,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Nostocaceae,,
g__Anabaena_Nostoc,f__Nostocaceae,genus,g__Anabaena_Nostoc,Root,k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Nostocaceae,g__Anabaena_Nostoc,
s__vaginae,g__Atopobium,species,s__vaginae,Root,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__vaginae
g__Acetobacterium,f__Eubacteriaceae,genus,g__Acetobacterium,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Acetobacterium,
g__Roseomonas,f__Acetobacteraceae,genus,g__Roseomonas,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Roseomonas,
g__Oribacterium,f__Lachnospiraceae,genus,g__Oribacterium,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Oribacterium,
g__Microvirga,f__Methylobacteriaceae,genus,g__Microvirga,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Microvirga,
s__goodfellowii,g__Leptotrichia,genus,s__goodfellowii,Root,k__Bacteria,p__Fusobacteria,o__Fusobacteriales,f__Leptotrichaceae,g__Leptotrichia,s__goodfellowii,
g__Aliivibrio,f__Vibrionaceae,genus,g__Aliivibrio,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Aliivibrio,
g__Anaeromyxobacter,f__Myxococcaceae,genus,g__Anaeromyxobacter,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Anaeromyxobacter,
c__Acidithiobacillia,p__Proteobacteria,class,c__Acidithiobacillia,Root,k__Bacteria,p__Proteobacteria,c__Acidithiobacillia,,,,
o__Acidithiobacillales,c__Acidithiobacillia,order,o__Acidithiobacillales,Root,k__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,,,
f__Acidithiobacillaceae,o__Acidithiobacillales,family,f__Acidithiobacillaceae,Root,k__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,f__Acidithiobacillaceae,,
g__Acidithiobacillus,f__Acidithiobacillaceae,genus,g__Acidithiobacillus,Root,k__Bacteria,p__Proteobacteria,c__Acidithiobacillia,o__Acidithiobacillales,f__Acidithiobacillaceae,g__Acidithiobacillus,
s__rhizogenes,g__Rhizobium,species,s__rhizogenes,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__rhizogenes
f__Halothiobacillaceae,o__Chromatiales,family,f__Halothiobacillaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Halothiobacillaceae,,
f__Desulfurobacteriaceae,o__Aquificales,family,f__Desulfurobacteriaceae,Root,k__Bacteria,p__Aquificae,c__Aquificae,o__Aquificales,f__Desulfurobacteriaceae,,
o__Acidobacteriales,c__Acidobacteriia,order,o__Acidobacteriales,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,,,
f__Acidobacteriaceae,o__Acidobacteriales,family,f__Acidobacteriaceae,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,,
g__Terriglobus,f__Acidobacteriaceae,genus,g__Terriglobus,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Terriglobus,
g__Nocardia,f__Nocardiaceae,genus,g__Nocardia,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,
g__Orientia,f__Rickettsiaceae,genus,g__Orientia,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Orientia,
s__gilvum,g__Mycobacterium,species,s__gilvum,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__gilvum
g__Polynucleobacter,f__Burkholderiaceae,genus,g__Polynucleobacter,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,
o__Planctomycetales,c__Planctomycetia,order,o__Planctomycetales,Root,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,,,
f__Planctomycetaceae,o__Planctomycetales,family,f__Planctomycetaceae,Root,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,,
g__Planctomyces,f__Planctomycetaceae,genus,g__Planctomyces,Root,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,
g__Nocardiopsis,f__Nocardiopsaceae,genus,g__Nocardiopsis,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,
g__Acidaminococcus,f__Veillonellaceae,genus,g__Acidaminococcus,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Acidaminococcus,
g__Anaplasma,f__Anaplasmataceae,genus,g__Anaplasma,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Anaplasmataceae,g__Anaplasma,
g__Rhodobacter,f__Rhodobacteraceae,genus,g__Rhodobacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,
s__capsulatus,g__Rhodobacter,species,s__capsulatus,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__capsulatus
p__Nitrospirae,k__Bacteria,phylum,p__Nitrospirae,Root,k__Bacteria,p__Nitrospirae,,,,,
c__Nitrospira,p__Nitrospirae,class,c__Nitrospira,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,,,,
o__Nitrospirales,c__Nitrospira,order,o__Nitrospirales,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,,,
f__Nitrospiraceae,o__Nitrospirales,family,f__Nitrospiraceae,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,,
g__Nitrospira,f__Nitrospiraceae,genus,g__Nitrospira,Root,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,
p__Deferribacteres,k__Bacteria,phylum,p__Deferribacteres,Root,k__Bacteria,p__Deferribacteres,,,,,
c__Deferribacteres,p__Deferribacteres,class,c__Deferribacteres,Root,k__Bacteria,p__Deferribacteres,c__Deferribacteres,,,,
o__Deferribacterales,c__Deferribacteres,order,o__Deferribacterales,Root,k__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,,,
f__Deferribacteraceae,o__Deferribacterales,family,f__Deferribacteraceae,Root,k__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Deferribacteraceae,,
f__Promicromonosporaceae,o__[Cellulomonadales],family,f__Promicromonosporaceae,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__[Cellulomonadales],f__Promicromonosporaceae,,
g__Weissella,f__Lactobacillaceae,genus,g__Weissella,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Weissella,
g__Oligella,f__Alcaligenaceae,genus,g__Oligella,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Oligella,
g__Rahnella,f__Enterobacteriaceae,genus,g__Rahnella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Rahnella,
g__Psychrobacter,f__Moraxellaceae,genus,g__Psychrobacter,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,
g__Cupriavidus,f__Burkholderiaceae,genus,g__Cupriavidus,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,
f__Desulfohalobiaceae,o__Desulfovibrionales,family,f__Desulfohalobiaceae,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfohalobiaceae,,
g__Sphingomonas,f__Sphingomonadaceae,genus,g__Sphingomonas,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,
g__Sphingobacterium,f__Sphingobacteriaceae,genus,g__Sphingobacterium,Root,k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,
g__Flexispira,f__Helicobacteraceae,genus,g__Flexispira,Root,k__Bacteria,p__[Epsilonae],c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Flexispira,
s__gallolyticus,g__Streptococcus,species,s__gallolyticus,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__gallolyticus
s__psittaci,g__Chlamydophila,species,s__psittaci,Root,k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__Chlamydiaceae,g__Chlamydophila,s__psittaci
s__ulcerans,g__Corynebacterium,species,s__ulcerans,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__ulcerans
g__Enterobacter,f__Enterobacteriaceae,genus,g__Enterobacter,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Enterobacter,
f__[Balneolaceae],o__[Rhodothermales],family,f__[Balneolaceae],Root,k__Bacteria,p__Bacteroidetes,c__[Rhodothermi],o__[Rhodothermales],f__[Balneolaceae],,
s__formicigenerans,g__Dorea,species,s__formicigenerans,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__formicigenerans
f__[Thermaerobacteraceae],o__Clostridiales,family,f__[Thermaerobacteraceae],Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Thermaerobacteraceae],,
g__Thermaerobacter,f__[Thermaerobacteraceae],genus,g__Thermaerobacter,Root,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__[Thermaerobacteraceae],g__Thermaerobacter,
f__Legionellaceae,o__Legionellales,family,f__Legionellaceae,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,,
g__Legionella,f__Legionellaceae,genus,g__Legionella,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,
g__Niastella,f__Chitinophagaceae,genus,g__Niastella,Root,k__Bacteria,p__Bacteroidetes,c__[Saprospirae],o__[Saprospirales],f__Chitinophagaceae,g__Niastella,
s__intracellulare,g__Mycobacterium,species,s__intracellulare,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__intracellulare
f__Sutterellaceae,o__Burkholderiales,family,f__Sutterellaceae,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,,
g__Parasutterella,f__Sutterellaceae,genus,g__Parasutterella,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__Parasutterella,
g__Leptonema,f__Leptospiraceae,genus,g__Leptonema,Root,k__Bacteria,p__Spirochaetes,c__[Leptospirae],o__[Leptospirales],f__Leptospiraceae,g__Leptonema,
f__Xanthobacteraceae,o__Rhizobiales,family,f__Xanthobacteraceae,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,
g__Ancylobacter,f__Xanthobacteraceae,genus,g__Ancylobacter,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Ancylobacter,
s__jensenii,g__Lactobacillus,species,s__jensenii,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__jensenii
c__Thermoleophilia,p__Actinobacteria,class,c__Thermoleophilia,Root,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,,,,
o__Solirubrobacterales,c__Thermoleophilia,order,o__Solirubrobacterales,Root,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,,,
f__Blattabacteriaceae,o__Flavobacteriales,family,f__Blattabacteriaceae,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Blattabacteriaceae,,
g__Blattabacterium,f__Blattabacteriaceae,genus,g__Blattabacterium,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Blattabacteriaceae,g__Blattabacterium,
g__Erysipelatoclostridium,f__Erysipelotrichaceae,genus,g__Erysipelatoclostridium,Root,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,
g__Granulicella,f__Acidobacteriaceae,genus,g__Granulicella,Root,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Acidobacteriales,f__Acidobacteriaceae,g__Granulicella,
s__animalis,g__Bifidobacterium,species,s__animalis,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__animalis
c__Ktedonobacteria,p__Chloroflexi,class,c__Ktedonobacteria,Root,k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,,,,
o__Ktedonobacterales,c__Ktedonobacteria,order,o__Ktedonobacterales,Root,k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,,,
f__Ktedonobacteraceae,o__Ktedonobacterales,family,f__Ktedonobacteraceae,Root,k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,,
g__Ktedonobacter,f__Ktedonobacteraceae,genus,g__Ktedonobacter,Root,k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__Ktedonobacter,
c__Anaerolineae,p__Chloroflexi,class,c__Anaerolineae,Root,k__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,
o__Caldilineales,c__Anaerolineae,order,o__Caldilineales,Root,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,,,
f__Caldilineaceae,o__Caldilineales,family,f__Caldilineaceae,Root,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,,
g__Caldilinea,f__Caldilineaceae,genus,g__Caldilinea,Root,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__Caldilinea,
p__Caldiserica,k__Bacteria,phylum,p__Caldiserica,Root,k__Bacteria,p__Caldiserica,,,,,
g__Oceaniovalibus,f__Rhodobacteraceae,genus,g__Oceaniovalibus,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Oceaniovalibus,
p__[Caldithrixae],k__Bacteria,phylum,p__[Caldithrixae],Root,k__Bacteria,p__[Caldithrixae],,,,,
s__gonorrhoeae,g__Neisseria,species,s__gonorrhoeae,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__gonorrhoeae
s__licheniformis,g__Bacillus,species,s__licheniformis,Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__licheniformis
s__glutamicum,g__Corynebacterium,species,s__glutamicum,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__glutamicum
s__lactamica,g__Neisseria,species,s__lactamica,Root,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__lactamica
g__Rhodopseudomonas,f__Bradyrhizobiaceae,genus,g__Rhodopseudomonas,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Rhodopseudomonas,
s__palustris,g__Rhodopseudomonas,species,s__palustris,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Rhodopseudomonas,s__palustris
g__Riemerella,f__[Weeksellaceae],genus,g__Riemerella,Root,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__[Weeksellaceae],g__Riemerella,
f__Hyphomicrobiaceae,o__Rhizobiales,family,f__Hyphomicrobiaceae,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,,
g__Pseudoxanthomonas,f__Xanthomonadaceae,genus,g__Pseudoxanthomonas,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,
f__Desulfuromonadaceae,o__Desulfuromonadales,family,f__Desulfuromonadaceae,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Desulfuromonadaceae,,
g__Pelobacter,f__Desulfuromonadaceae,genus,g__Pelobacter,Root,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Desulfuromonadaceae,g__Pelobacter,
g__Brevundimonas,f__Caulobacteraceae,genus,g__Brevundimonas,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,
s__etli,g__Rhizobium,species,s__etli,Root,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__etli
s__stutzeri,g__Pseudomonas,species,s__stutzeri,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__stutzeri
s__tropica,g__Salinispora,species,s__tropica,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Salinispora,s__tropica
f__[Salsuginibacillaceae],o__Bacillales,family,f__[Salsuginibacillaceae],Root,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__[Salsuginibacillaceae],,
s__dentium,g__Bifidobacterium,species,s__dentium,Root,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__dentium
s__enterica,g__Salmonella,species,s__enterica,Root,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Salmonella,s__enterica
